ACK_ID,FORM_PLAN_YEAR_BEGIN_DATE,FORM_TAX_PRD,TYPE_PLAN_ENTITY_CD,TYPE_DFE_PLAN_ENTITY_CD,INITIAL_FILING_IND,AMENDED_IND,FINAL_FILING_IND,SHORT_PLAN_YR_IND,COLLECTIVE_BARGAIN_IND,F5558_APPLICATION_FILED_IND,EXT_AUTOMATIC_IND,DFVC_PROGRAM_IND,EXT_SPECIAL_IND,EXT_SPECIAL_TEXT,PLAN_NAME,SPONS_DFE_PN,PLAN_EFF_DATE,SPONSOR_DFE_NAME,SPONS_DFE_DBA_NAME,SPONS_DFE_CARE_OF_NAME,SPONS_DFE_MAIL_US_ADDRESS1,SPONS_DFE_MAIL_US_ADDRESS2,SPONS_DFE_MAIL_US_CITY,SPONS_DFE_MAIL_US_STATE,SPONS_DFE_MAIL_US_ZIP,SPONS_DFE_MAIL_FOREIGN_ADDR1,SPONS_DFE_MAIL_FOREIGN_ADDR2,SPONS_DFE_MAIL_FOREIGN_CITY,SPONS_DFE_MAIL_FORGN_PROV_ST,SPONS_DFE_MAIL_FOREIGN_CNTRY,SPONS_DFE_MAIL_FORGN_POSTAL_CD,SPONS_DFE_LOC_US_ADDRESS1,SPONS_DFE_LOC_US_ADDRESS2,SPONS_DFE_LOC_US_CITY,SPONS_DFE_LOC_US_STATE,SPONS_DFE_LOC_US_ZIP,SPONS_DFE_LOC_FOREIGN_ADDRESS1,SPONS_DFE_LOC_FOREIGN_ADDRESS2,SPONS_DFE_LOC_FOREIGN_CITY,SPONS_DFE_LOC_FORGN_PROV_ST,SPONS_DFE_LOC_FOREIGN_CNTRY,SPONS_DFE_LOC_FORGN_POSTAL_CD,SPONS_DFE_EIN,SPONS_DFE_PHONE_NUM,BUSINESS_CODE,ADMIN_NAME,ADMIN_CARE_OF_NAME,ADMIN_US_ADDRESS1,ADMIN_US_ADDRESS2,ADMIN_US_CITY,ADMIN_US_STATE,ADMIN_US_ZIP,ADMIN_FOREIGN_ADDRESS1,ADMIN_FOREIGN_ADDRESS2,ADMIN_FOREIGN_CITY,ADMIN_FOREIGN_PROV_STATE,ADMIN_FOREIGN_CNTRY,ADMIN_FOREIGN_POSTAL_CD,ADMIN_EIN,ADMIN_PHONE_NUM,LAST_RPT_SPONS_NAME,LAST_RPT_SPONS_EIN,LAST_RPT_PLAN_NUM,ADMIN_SIGNED_DATE,ADMIN_SIGNED_NAME,SPONS_SIGNED_DATE,SPONS_SIGNED_NAME,DFE_SIGNED_DATE,DFE_SIGNED_NAME,TOT_PARTCP_BOY_CNT,TOT_ACTIVE_PARTCP_CNT,RTD_SEP_PARTCP_RCVG_CNT,RTD_SEP_PARTCP_FUT_CNT,SUBTL_ACT_RTD_SEP_CNT,BENEF_RCVG_BNFT_CNT,TOT_ACT_RTD_SEP_BENEF_CNT,PARTCP_ACCOUNT_BAL_CNT,SEP_PARTCP_PARTL_VSTD_CNT,CONTRIB_EMPLRS_CNT,TYPE_PENSION_BNFT_CODE,TYPE_WELFARE_BNFT_CODE,FUNDING_INSURANCE_IND,FUNDING_SEC412_IND,FUNDING_TRUST_IND,FUNDING_GEN_ASSET_IND,BENEFIT_INSURANCE_IND,BENEFIT_SEC412_IND,BENEFIT_TRUST_IND,BENEFIT_GEN_ASSET_IND,SCH_R_ATTACHED_IND,SCH_MB_ATTACHED_IND,SCH_SB_ATTACHED_IND,SCH_H_ATTACHED_IND,SCH_I_ATTACHED_IND,SCH_A_ATTACHED_IND,NUM_SCH_A_ATTACHED_CNT,SCH_C_ATTACHED_IND,SCH_D_ATTACHED_IND,SCH_G_ATTACHED_IND,FILING_STATUS,DATE_RECEIVED,VALID_ADMIN_SIGNATURE,VALID_DFE_SIGNATURE,VALID_SPONSOR_SIGNATURE,ADMIN_PHONE_NUM_FOREIGN,SPONS_DFE_PHONE_NUM_FOREIGN,ADMIN_NAME_SAME_SPON_IND,ADMIN_ADDRESS_SAME_SPON_IND,PREPARER_NAME,PREPARER_FIRM_NAME,PREPARER_US_ADDRESS1,PREPARER_US_ADDRESS2,PREPARER_US_CITY,PREPARER_US_STATE,PREPARER_US_ZIP,PREPARER_FOREIGN_ADDRESS1,PREPARER_FOREIGN_ADDRESS2,PREPARER_FOREIGN_CITY,PREPARER_FOREIGN_PROV_STATE,PREPARER_FOREIGN_CNTRY,PREPARER_FOREIGN_POSTAL_CD,PREPARER_PHONE_NUM,PREPARER_PHONE_NUM_FOREIGN,TOT_ACT_PARTCP_BOY_CNT,SUBJ_M1_FILING_REQ_IND,COMPLIANCE_M1_FILING_REQ_IND,M1_RECEIPT_CONFIRMATION_CODE,ADMIN_MANUAL_SIGNED_DATE,ADMIN_MANUAL_SIGNED_NAME
"20170720161158P030051757479001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"JFV MANAGEMENT RETIREMENT PLAN","001","2015-03-24","JFV MANAGEMENT, INC.",,,"18B WENDY COURT",,"GREENSBORO","NC","27409",,,,,,,,,,,,,,,,,,"473507133","3362712880","541600",,,,,,,,,,,,,,,,,,,"2017-07-20T16:11:17-0500","JEFFREY F VINE",,,,,1,8,0,0,8,0,8,1,0,,"2E2F2G2J2K3D3H2R",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,
"20170720161215P030051757927001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"UNIONTOWN HOSPITAL FLEXIBLE BENEFITS PLAN","525","1992-01-01","UNIONTOWN HOSPITAL",,,"500 WEST BERKELEY STREET",,"UNIONTOWN","PA","15401",,,,,,,"500 WEST BERKELEY STREET",,"UNIONTOWN","PA","15401",,,,,,,"251451183","7244305000","622000",,,,,,,,,,,,,,,,,,,"2017-07-20T16:08:05-0500","BARBARA WEISS",,,,,1116,1126,13,,1139,,1139,,,,,"4A4B4D4E4F4H4I4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","3","1","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1116,"2",,,,
"20170720161402P030051761607001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ROBBIE R. ATKINSON, D.D.S., M.D., LTD. PROFIT SHARING PLAN","002","1980-02-01","ROBBIE R. ATKINSON, D.D.S., M.D., LTD.",,,"1801 WEST 40TH AVENUE, SUITE 2A",,"PINE BLUFF","AR","71603",,,,,,,,,,,,,,,,,,"710531492","8705347860","621210",,,,,,,,,,,,,,,,,,,"2017-07-20T16:13:49-0500","ROBBIE ATKINSON, PRESIDENT",,,,,5,5,0,0,5,0,5,,0,,"2E3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,5,,,,,
"20170720161404P040051432679001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CALIFORNIA BUSINESS BUREAU WELFARE BENEFITS PLAN","501","2013-01-01","CALIFORNIA BUSINESS BUREAU INC.",,,"1711 S. MOUNTAIN AVE.",,"MONROVIA","CA","91016",,,,,,,,,,,,,,,,,,"953046890","6263031515","561440",,,,,,,,,,,,,,,,,,,"2017-07-20T16:02:58-0500","KATHY TREE",,,,,139,139,0,0,139,,,,,,,"4A4B4D4E","0","0","0","1","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,138,"2",,,,
"20170720161437P040051433063001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FISH & RICHARDSON P.C. GROUP BENEFITS PLAN","501","1983-01-01","FISH & RICHARDSON P.C.",,,"3200 RBC PLAZA","60 SOUTH SIXTH STREET","MINNEAPOLIS","MN","55402",,,,,,,,,,,,,,,,,,"043254521","6123372098","541110",,,,,,,,,,,,,,,,,,,"2017-07-20T16:09:23-0500","KERILEE RAMPONI",,,,,943,962,21,0,983,,,,,,,"4A4B4D4F4H4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","8","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,925,"2",,,,
"20170720161507P030051763527002","2016-01-01","2016-12-31","2",,,,,,,,,,,,"JOHN A. JAESCHKE DDS, PC","001","2004-01-01","JOHN A. JAESCHKE, DDS, PC",,,"1005 PENNY LANE",,"WHEATON","IL","60189",,,,,,,,,,,,,,,,,,"201385033","6304621313","621210",,,,,,,,,,,,,,,,,,,"2017-07-20T16:44:11-0500","JOHN A JAESCHKE","2017-07-20T16:44:20-0500","JOHN A JAESCHKE",,,1,1,0,0,1,0,1,1,0,,"2J",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,
"20170720161507P030051763527003","2016-01-01","2016-12-31","2",,"1",,,,,,,,,,"DANIELLE M. JAESCHKE PC","001","2007-05-18","DANIELLE M. JAESCHKE, P.C.",,,"1005 PENNY LANE",,"WHEATON","IL","60189",,,,,,,,,,,,,,,,,,"364253960","6304621313","541110",,,,,,,,,,,,,,,,,,,"2017-07-10T15:14:38-0500","DANIELLE M. JAESCHKE","2017-07-10T15:14:47-0500","DANIELLE JAESCHKE",,,1,1,0,0,1,0,1,1,0,,"2J",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,1,,,,,
"20170720161549P040051434455001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"TRINITY MANAGEMENT, INC. GROUP HEALTH AND WELFARE WRAP PLAN","502","2013-01-01","TRINITY MANAGEMENT, INC.",,,"111 1ST AVENUE EAST","P.O. BOX 135","ONEONTA","AL","35121",,,,,,,,,,,,,,,,,,"260015608","2056255056","623000",,,,,,,,,,,,,,,,,,,,,,,,,338,251,0,0,251,,,,,,,"4A4B4D4E4F","1","0","0","0","1","0","0","0","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2017-07-20",,,,,,"1",,,,,,,,,,,,,,,,,338,"2",,,"2017-07-20T07:00:00-0500","MARK S. SIMS"
"20170720161621P040051435015001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SHIELDS, HARPER & COMPANY EMPLOYEE STOCK OWNERSHIP PLAN","003","1992-11-01","SHIELDS, HARPER & COMPANY",,,"4591 PACHECO BLVD.",,"MARTINEZ","CA","94553",,,,,,,,,,,,,,,,,,"941751530","5106539119","424700","THE ADMINISTRATIVE COMMITTEE",,"4591 PACHECO BLVD.",,"MARTINEZ","CA","94553",,,,,,,"942618646","5106539119",,,,"2017-07-20T16:14:44-0500","JAMES F. FUCHS",,,,,86,49,14,21,84,1,85,85,1,,"2I2O2P2Q",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,49,,,,,
"20170720161632P040051435095001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CARE AND COUNSELING CENTER OF GEORGIA, INC. 403(B) TDA PLAN","001","1975-01-01","CARE AND COUNSELING CENTER OF GEORGIA, INC.",,,"1814 CLAIRMONT ROAD",,"DECATUR","GA","30033",,,,,,,,,,,,,,,,,,"580899552","4046361457","624100","CARE AND COUNSELING CENTER OF GEORGIA, INC.",,"1814 CLAIRMONT ROAD",,"DECATUR","GA","30033",,,,,,,"580899552","4046361457",,,,"2017-07-20T16:12:34-0500","SANDRA A. MULLINS",,,,,83,64,0,10,74,0,74,30,0,,"2L2M",,"1","0","1","0","1","0","1","0","1","0","0","0","1","1","2","0","1","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,61,,,,,
"20170720161640P040061995809001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"CENTRAL FARMERS COOPERATIVE, INC. FLEXIBLE BENEFIT PLAN","503","2000-05-01","CENTRAL FARMERS COOPERATIVE, INC.",,,"44608 273RD STREET",,"MARION","SD","57043",,,,,,,,,,,,,,,,,,"460417526","6056483941","115110",,,,,,,,,,,,,,,,,,,,,,,,,186,172,0,0,172,,,,,,,"4A4B4D4E4H4S","1","0","0","1","1","0","0","1","0","0","0","0","0","1","5","0","0","0","FILING_RECEIVED","2017-07-20",,,,,,"1",,"MICHAEL MIRANDA","MIRANDA CPA & CONSULTING LLC","609 E TAN TARA CIR STE 101",,"SIOUX FALLS","SD","571084715",,,,,,,"6053216735",,186,"2",,,"2017-07-20T07:00:00-0500","BRENT EDWARDS"
"20170720161758P040061998241001","2016-01-01","2016-12-31","2",,"1","0","0","0","0","0","0","0","0",,"OMK TUBE, INC. EMPLOYEE HEALTH AND WELFARE BENEFIT PLAN","501","2015-01-01","OMK TUBE, INC.",,,"8800 MILLER ROAD 2",,"HOUSTON","TX","77049",,,,,,,,,,,,,,,,,,"371649014","2818133462","331200",,,,,,,,,,,,,,,,,,,"2017-07-20T16:05:32-0500","LORI JOHNSON",,,,,155,4,4,0,8,,,,,,,"4A4B4D4E4R","0","0","0","1","0","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,165,"2",,,,
"20170720161838P040051437095001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"AREEB CORPORATION 401(K) PROFIT SHARING PLAN","001","2015-05-14","AREEB CORPORATION",,,"1225 FITNESS RUN",,"SUN PRAIRIE","WI","53590",,,,,,,,,,,,,,,,,,"474001823","6084388241","811210",,,,,,,,,,,,,,,,,,,"2017-07-20T16:16:47-0500","ANDREW BRATZ",,,,,1,1,0,0,1,0,1,1,0,,"2E2J2K2H3D",,"0","0","1","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,
"20170720182725P030051946407001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","1","0","0","0",,"WINDHAVEN MANAGERS, INC. WELFARE PLAN","501","2005-09-01","WINDHAVEN MANAGERS, INC.",,,"8550 NW 33RD STREET, SUITE 400",,"DORAL","FL","33122",,,,,,,,,,,,,,,,,,"203381738","7867094822","524150",,,,,,,,,,,,,,,,,,,"2017-07-20T18:27:06-0500","BRYAN DEUTSCH",,,,,180,277,0,0,277,,,,,,,"4A4B4D4E4F4H4L","1","0","0","0","1","0","0","0","0","0","0","0","0","1","6","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,180,"2",,,,
"20170720152300P030051650807001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CLEAVER-BROOKS INC INSURANCE PLAN","501","1942-06-21","CLEAVER-BROOKS INC",,,"221 LAW STREET",,"THOMASVILLE","GA","31792",,,,,,,,,,,,,,,,,,"391900496","2292263024","332400",,,,,,,,,,,,,,,,,,,"2017-07-20T15:22:19-0500","KATHY BROJEK",,,,,1123,1119,7,0,1126,,,,,,,"4A4B4D4E4F4H4L","1","0","0","1","1","0","0","1","0","0","0","0","0","1","7","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1118,"2",,,,
"20170720163020P030051790791007","2016-01-01","2016-12-31","2",,,,,,,,,,,,"S & N FUNERAL HOME SIMPLIFIED PSP","001","1992-12-24","STEPHENSON-NELSON FUNERAL HOME, IN",,,"4001 SEBRING PARKWAY",,"SEBRING","FL","33870",,,,,,,,,,,,,,,,,,"591144010","8633850125","812210",,,,,,,,,,,,,,,,,,,"2017-07-20T16:45:25-0500","CRAIG NELSON","2017-07-20T16:45:30-0500","CRAIG NELSON",,,9,8,1,0,9,0,9,8,0,,"2E2G3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,9,,,,,
"20170720163020P030051790791009","2016-01-01","2016-12-31","2",,,,,,,,,,,,"STEPHENSON-NELSON-SMITH FUN HM SPSP","001","1992-12-24","STEPHENSON NELSON FUNERAL HOME OF AVON PARK, INC.",,,"4001 SEBRING PARKWAY",,"SEBRING","FL","33870",,,,,,,,,,,,,,,,,,"591059068","8633820125","812210",,,,,,,,,,,,,,,,,,,"2017-07-20T16:57:14-0500","CRAIG NELSON","2017-07-20T16:57:18-0500","CRAIG NELSON",,,8,6,2,0,8,0,8,6,0,,"2E2G3D",,,,"1",,,,"1",,,,,,"1",,,,,,"FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,8,,,,,
"20170720163031P040051451463001","2016-01-01","2016-12-31","2",,"0","1","0","0","0","0","0","0","0",,"DWYER INSTRUMENTS, INC. HOSPITAL & MEDICAL INSURANCE PLAN NO. 15050","501","1955-09-02","DWYER INSTRUMENTS, INC.",,,"P. O. BOX 373",,"MICHIGAN CITY","IN","46361",,,,,,,,,,,,,,,,,,"350961454","2198798868","334500",,,,,,,,,,,,,,,,,,,"2017-07-20T16:30:18-0500","THOMAS ALEXANDER",,,,,468,466,3,0,469,,,,,,,"4A4D4E4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,468,"2",,,,
"20170720163048P040001687849001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"SERENITY HOSPICE CARE, LLC WELFARE BENEFITS PLAN","501","2014-02-01","SERENITY HOSPICE CARE, LLC",,,"510 BELLEVUE AVENUE",,"DUBLIN","GA","31040",,,,,,,,,,,,,,,,,,"204239502","4782752023","621610",,,,,,,,,,,,,,,,,,,"2017-07-20T15:12:42-0500","KRISTEN SWEAT",,,,,105,101,0,0,101,,,,,,,"4A4B","0","0","0","1","1","0","0","0","0","0","0","0","0","1","2","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,105,"2",,,,
"20170720163135P040051453367001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"A & S DESIGN RETIREMENT PLAN","001","2012-06-07","A & S DESIGN, INC.",,,"66 SMITH AVE.",,"WHITE PLAINS","NY","10605",,,,,,,,,,,,,,,,,,"455442949","9145254975","811490",,,,,,,,,,,,,,,,,,,"2017-07-20T16:31:06-0500","MARINA COLELLA","2017-07-20T16:31:06-0500","MARINA COLELLA",,,2,2,0,0,2,0,2,2,0,,"2E2F2G2J2K3D3H",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0",,"0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,2,,,,,
"20170720163157P040051454103001","2016-01-01","2016-12-31","2",,"0","0",,"0",,,,,,,"K&W AND FATHERS, INC. 401(K) PROFIT SHARING PLAN & TRUST","001","2015-01-01","K&W AND FATHERS INC",,,"1 MEADOW COURT",,"CORTLANDT MANOR","NY","10567",,,,,,,,,,,,,,,,,,"133818721","2126343200","334200",,,,,,,,,,,,,,,,,,,"2017-07-20T04:31:54-0500","STEVEN KANTOROWITZ",,,,,3,3,0,0,3,0,3,2,0,,"2E2F2G2J2K2R2T3D",,"0","0","1","0","0","0","1","0","0",,,"0","1","0","0","0","0",,"FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,3,,,,,
"20170720130353P030051396679001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ATHENS REGIONAL HEALTH SERVICES SHORT TERM DISABILITY PLAN","511","2007-04-01","ATHENS REGIONAL HEALTH SERVICES INC",,,"1199 PRINCE AVENUE",,"ATHENS","GA","30606",,,,,,,,,,,,,,,,,,"581930582","7064757000","622000",,,,,,,,,,,,,,,,,,,"2017-07-20T13:03:14-0500","VICKI A CANSLER",,,,,1395,1569,0,0,1569,,,,,,,"4F","1","0","0","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1395,"2",,,,
"20170720130458P040051095063001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"ATHENS REGIONAL HEALTH SERVICES, INC. GROUP MEDICAL/DENTAL/VISION BENEFITS","510","1995-06-27","ATHENS REGIONAL HEALTH SERVICES INC",,,"1199 PRINCE AVENUE",,"ATHENS","GA","30606",,,,,,,,,,,,,,,,,,"581930582","7064757000","622000",,,,,,,,,,,,,,,,,,,"2017-07-20T13:04:19-0500","VICKI A CANSLER",,,,,2391,2132,19,135,2286,,,,,,,"4A","0","0","0","1","0","0","0","1","0","0","0","0","0","0",,"0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,2245,"2",,,,
"20170720130711P030051405239001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","1","0","0","0",,"CONTANDA LLC SAVINGS PLAN","001","2009-06-01","CONTANDA, LLC",,,"1111 BAGBY STREET","SUITE 1800","HOUSTON","TX","77002",,,,,,,,,,,,,,,,,,"204755936","8326995522","551111",,,,,,,,,,,,,,,,"WESTWAY GROUP, INC.","204755936","001","2017-07-20T13:07:02-0500","AMY SPILLER","2017-07-20T13:07:02-0500","AMY SPILLER",,,446,450,0,60,510,3,513,294,21,,"2E2F2G2J2K2S2T",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,405,,,,,
"20170720163159P040062016833001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"FIRST ROBINSON SAVINGS BANK, N.A. 401(K) RETIREMENT SAVINGS PLAN","002","1991-01-01","FIRST ROBINSON SAVINGS BANK, N.A.",,,"501 EAST MAIN STREET",,"ROBINSON","IL","62454",,,,,,,,,,,,,,,,,,"370867684","6185448621","522110","FIRST ROBINSON SAVINGS BANK, N.A.",,"501 EAST MAIN STREET",,"ROBINSON","IL","62454",,,,,,,"370867684","6185448621",,,,"2017-07-20T16:31:33-0500","JAMIE MCREYNOLDS",,,,,82,80,0,7,87,1,88,80,3,,"2E2G2J2K3D3H",,"0","0","1","0","0","0","1","0","1","0","0","0","1","0","0","0","1","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,,,,,,,,,,,,,,,,,,77,,,,,
"20170720163239P040062017489001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"UNITED SUBCONTRACTORS INC. CAFETERIA WELFARE PLAN","501","2001-04-01","UNITED SUBCONTRACTORS INC.",,,"445 MINNESOTA STREET, SUITE 2500",,"ST. PAUL","MN","55101",,,,,,,,,,,,,,,,,,"870572162","6512256310","238300",,,,,,,,,,,,,,,,,,,"2017-07-20T16:30:23-0500","KRISTIN NORDLING",,,,,1616,1889,9,0,1898,,,,,,,"4A4B4D4F4H4L4Q","1","0","0","1","1","0","0","1","0","0","0","0","0","1","4","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1616,"2",,,,
"20170720163239P030051797847001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","1","0","0","0",,"SITA EMPLOYEE 401(K) SAVINGS PLAN","002","2001-07-01","SOCIETE INTL DE TELECOMMUNICATIONS AERONAUTIQUES S.C. (SITA)",,,"3100 CUMBERLAND BLVD., SUITE 900",,"ATLANTA","GA","30339",,,,,,,,,,,,,,,,,,"112133344","7706122233","517000",,,,,,,,,,,,,,,,,,,"2017-07-20T16:32:13-0500","EMRE MEMECAN","2017-07-20T16:32:13-0500","EMRE MEMECAN",,,1318,930,0,380,1310,4,1314,1162,25,,"2E2F2G2J2K2T3H",,"0","0","1","0","0","0","1","0","1","0","0","1","0","0",,"1","1","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,"RONALD ARCULEO","DELOITTE TAX LLP","1700 MARKET STREET",,"PHILADELPHIA","PA","19103",,,,,,,"2152462300",,950,,,,,
"20170720163431P030051802839001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","1","0","0","0",,"COMBIMATRIX MOLECULAR DIAGNOSTICS, INC. 401(K) PLAN","001","2005-11-30","COMBIMATRIX MOLECULAR DIAGNOSTICS, INC.",,,"310 GODDARD SUITE 150",,"IRVINE","CA","92618",,,,,,,,,,,,,,,,,,"202739971","9497530624","621510",,,,,,,,,,,,,,,,,,,"2017-07-20T12:33:43-0500","LILIAN WANIS",,,,,79,54,0,14,68,0,68,56,0,,"2F2G2J2T3D3H",,"0","0","1","0","0","0","1","0","1","0",,"0","1","0",,"0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,63,,,,,
"20170720163631P040051461431001","2016-01-01","2016-12-31","2",,"0","0","0","0","0","0","0","0","0",,"BLAKELY SOKOLOFF TAYLOR AND ZAFMAN EMPLOYEE HEALTH PLAN","501","1975-06-01","BLAKELY SOKOLOFF TAYLOR AND ZAFMAN LLP",,,"12400 WILSHIRE BLVD","7TH FL","LOS ANGELES","CA","900251019",,,,,,,"12400 WILSHIRE BLVD","7TH FL","LOS ANGELES","CA","900251019",,,,,,,"953720521","3102073800","541110",,,,,,,,,,,,,,,,,,,"2017-07-20T16:02:15-0500","KEVIN PAUL","2017-07-20T16:02:15-0500","KEVIN PAUL",,,140,148,2,,150,,150,,,,,"4A4B4D4E4F4H4L4Q","1","0","0","0","1","0","0","0","0","0","0","0","0","1","3","0","0","0","FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,"Filed with authorized/valid electronic signature",,,"1",,,,,,,,,,,,,,,,,,"2",,,,
"20170720163635P030057784129001","2016-01-13","2016-10-31","2",,"1",,"1","1",,"1",,,,,"CFO HERO INC. RETIREMENT PLAN","001","2016-01-13","CFO HERO INC.",,,"1284 COUNTY ROAD 4290",,"CLIFTON","TX","76634",,,,,,,,,,,,,,,,,,"811089727","2544986672","812990",,,,,,,,,,,,,,,,,,,"2017-07-20T17:35:47-0500","PARKER PIERI",,,,,1,0,0,0,0,0,0,0,0,,"2E2G2R3D",,,,"1",,,,"1",,"1",,,,"1",,,,,,"FILING_RECEIVED","2017-07-20","Filed with authorized/valid electronic signature",,,,,"1",,,,,,,,,,,,,,,,,1,,,,,
